"Parent ID","Parent Description","BOM Code","BOM Qty","Parent UOM","Component ID","Component Description","Comp Qty per BOM Qty","Comp UOM","Comp Yield","Eff Date","Obs Date"
"311-21-052","1.5ml Clear Capless Boil-Proof","1","5000","EA","WIP211-705","MCT-150-NC","5000.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-22-052","2.0ml Clear Capless Microtubes","1","5000","EA","570001","BX  27 x 9 x 13 - (PMI111-10)","1.0000","EA","97.0000","01/01/2016","12/31/2099"
"311-22-052","2.0ml Clear Capless Microtubes","1","5000","EA","570004","LOT # Label for Axygen (PMI010","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-22-052","2.0ml Clear Capless Microtubes","1","5000","EA","570045","PCB WHITE (PMI110-05) 8 7/8 x","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-22-052","2.0ml Clear Capless Microtubes","1","5000","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-22-052","2.0ml Clear Capless Microtubes","1","5000","EA","PMI120-65","BAG 13 x 15 2 MIL ZIP","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-22-052","2.0ml Clear Capless Microtubes","1","5000","EA","WIP211-710","MCT-200-NC","5000.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-22-05A","2.0ml Clear Capless Microtubes","1","10000","EA","570001","BX  27 x 9 x 13 - (PMI111-10)","2.0000","EA","97.0000","01/01/2016","12/31/2099"
"311-22-05A","2.0ml Clear Capless Microtubes","1","10000","EA","570004","LOT # Label for Axygen (PMI010","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-22-05A","2.0ml Clear Capless Microtubes","1","10000","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-22-05A","2.0ml Clear Capless Microtubes","1","10000","EA","PMI115-05","BOX 27 1/2 X 19 X 14","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-22-05A","2.0ml Clear Capless Microtubes","1","10000","EA","PMI120-65","BAG 13 x 15 2 MIL ZIP","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-22-05A","2.0ml Clear Capless Microtubes","1","10000","EA","WIP211-710","MCT-200-NC","10000.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-23-052","1.5ml Flat Bottom Microtubes.","1","5000","EA","570001","BX  27 x 9 x 13 - (PMI111-10)","1.0000","EA","97.0000","01/01/2016","12/31/2099"
"311-23-052","1.5ml Flat Bottom Microtubes.","1","5000","EA","570073","BAG (PMI120-30) 12 x 12 4 MIL","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-23-052","1.5ml Flat Bottom Microtubes.","1","5000","EA","E09603","Blank label 4x3","11.0000","EA","97.0300","01/01/2016","12/31/2099"
"311-23-052","1.5ml Flat Bottom Microtubes.","1","5000","EA","WIP211-725","MCT-155-FB-C","5000.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-01-052","0.2ml Thin Wall PCR Tubes, Dom","1","10000","EA","570004","LOT # Label for Axygen (PMI010","20.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-01-052","0.2ml Thin Wall PCR Tubes, Dom","1","10000","EA","570019","BOX 20 x 12 x 8. TW-558  (PMI1","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-01-052","0.2ml Thin Wall PCR Tubes, Dom","1","10000","EA","570085","CB 8 x 6 x 4 (PMI110-15)","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-01-052","0.2ml Thin Wall PCR Tubes, Dom","1","10000","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-01-052","0.2ml Thin Wall PCR Tubes, Dom","1","10000","EA","PMI120-25","BAG 6x 8 2 MIL ZIP","20.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-01-052","0.2ml Thin Wall PCR Tubes, Dom","1","10000","EA","WIP221-005","PCR-02D-C","10000.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-01-05T","0.2ml Clear Domed Cap Thin Wal","1","10000","EA","570019","BOX 20 x 12 x 8. TW-558  (PMI1","1.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-01-05T","0.2ml Clear Domed Cap Thin Wal","1","10000","EA","570085","CB 8 x 6 x 4 (PMI110-15)","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-01-05T","0.2ml Clear Domed Cap Thin Wal","1","10000","EA","570108","NJ200 Label Takara - customer","11.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-01-05T","0.2ml Clear Domed Cap Thin Wal","1","10000","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/1900","12/31/2099"
"321-01-05T","0.2ml Clear Domed Cap Thin Wal","1","10000","EA","PMI120-04","BAG 9 x 12 2 MIL ZIP","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-01-05T","0.2ml Clear Domed Cap Thin Wal","1","10000","EA","PMI120-25","BAG 6x 8 2 MIL ZIP","20.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-01-05T","0.2ml Clear Domed Cap Thin Wal","1","10000","EA","WIP221-005","PCR-02D-C","10000.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-052","0.2ml Thin Wall PCR Tubes, Fla","1","10000","EA","570004","LOT # Label for Axygen (PMI010","20.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-02-052","0.2ml Thin Wall PCR Tubes, Fla","1","10000","EA","570019","BOX 20 x 12 x 8. TW-558  (PMI1","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-052","0.2ml Thin Wall PCR Tubes, Fla","1","10000","EA","570085","CB 8 x 6 x 4 (PMI110-15)","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-052","0.2ml Thin Wall PCR Tubes, Fla","1","10000","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-052","0.2ml Thin Wall PCR Tubes, Fla","1","10000","EA","PMI120-25","BAG 6x 8 2 MIL ZIP","20.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-052","0.2ml Thin Wall PCR Tubes, Fla","1","10000","EA","WIP221-045","PCR-02-C","10000.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-102","0.2ml Flat Cap Thin Wall PCR T","1","10000","EA","570004","LOT # Label for Axygen (PMI010","20.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-02-102","0.2ml Flat Cap Thin Wall PCR T","1","10000","EA","570019","BOX 20 x 12 x 8. TW-558  (PMI1","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-102","0.2ml Flat Cap Thin Wall PCR T","1","10000","EA","570085","CB 8 x 6 x 4 (PMI110-15)","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-102","0.2ml Flat Cap Thin Wall PCR T","1","10000","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-102","0.2ml Flat Cap Thin Wall PCR T","1","10000","EA","PMI120-25","BAG 6x 8 2 MIL ZIP","20.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-102","0.2ml Flat Cap Thin Wall PCR T","1","10000","EA","WIP221-055","PCR-02-B","1667.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-102","0.2ml Flat Cap Thin Wall PCR T","1","10000","EA","WIP221-060","PCR-02-G","1667.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-102","0.2ml Flat Cap Thin Wall PCR T","1","10000","EA","WIP221-065","PCR-02-V","1667.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-102","0.2ml Flat Cap Thin Wall PCR T","1","10000","EA","WIP221-070","PCR-02-O","1667.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-102","0.2ml Flat Cap Thin Wall PCR T","1","10000","EA","WIP221-075","PCR-02-R","1667.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-102","0.2ml Flat Cap Thin Wall PCR T","1","10000","EA","WIP221-080","PCR-02-Y","1667.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-502","0.2ml Clear, Low Retention, Fl","1","10000","EA","570004","LOT # Label for Axygen (PMI010","20.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-02-502","0.2ml Clear, Low Retention, Fl","1","10000","EA","570019","BOX 20 x 12 x 8. TW-558  (PMI1","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-502","0.2ml Clear, Low Retention, Fl","1","10000","EA","570085","CB 8 x 6 x 4 (PMI110-15)","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-502","0.2ml Clear, Low Retention, Fl","1","10000","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-502","0.2ml Clear, Low Retention, Fl","1","10000","EA","PMI120-25","BAG 6x 8 2 MIL ZIP","20.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-02-502","0.2ml Clear, Low Retention, Fl","1","10000","EA","WIP221-046","PCR-02-L-C","10000.0000","EA","100.0000","01/01/1900","12/31/2099"
"321-03-0T1","0.2ml Clear Thin Wall PCR Tube","1","10000","EA","570004","LOT # Label for Axygen (PMI010","20.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-03-0T1","0.2ml Clear Thin Wall PCR Tube","1","10000","EA","570019","BOX 20 x 12 x 8. TW-558  (PMI1","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-03-0T1","0.2ml Clear Thin Wall PCR Tube","1","10000","EA","570078","PCB 8 x 6 x 4 (PMI110-16)","10.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-03-0T1","0.2ml Clear Thin Wall PCR Tube","1","10000","EA","E09608","Blank Yellow PMS109 label","10.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-03-0T1","0.2ml Clear Thin Wall PCR Tube","1","10000","EA","PMI010-005","AXYGEN LABEL 4 x 4 ( Rnase )","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-03-0T1","0.2ml Clear Thin Wall PCR Tube","1","10000","EA","PMI120-25","BAG 6x 8 2 MIL ZIP","20.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-03-0T1","0.2ml Clear Thin Wall PCR Tube","1","10000","EA","WIP221-205","PCR-02-NC","10000.0000","EA","95.0000","01/01/2016","12/31/2099"
"321-05-052","0.5ml Thin Wall PCR Tubes, Fla","1","10000","EA","570001","BX  27 x 9 x 13 - (PMI111-10)","1.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-05-052","0.5ml Thin Wall PCR Tubes, Fla","1","10000","EA","570004","LOT # Label for Axygen (PMI010","20.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-05-052","0.5ml Thin Wall PCR Tubes, Fla","1","10000","EA","570045","PCB WHITE (PMI110-05) 8 7/8 x","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-05-052","0.5ml Thin Wall PCR Tubes, Fla","1","10000","EA","570056","Bag 8 x 10 2 mil ZIP -(PMI120-","20.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-05-052","0.5ml Thin Wall PCR Tubes, Fla","1","10000","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-05-052","0.5ml Thin Wall PCR Tubes, Fla","1","10000","EA","WIP221-105","PCR-05-C","10000.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-05-057","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","570001","BX  27 x 9 x 13 - (PMI111-10)","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-05-057","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","570045","PCB WHITE (PMI110-05) 8 7/8 x","10.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-05-057","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","570056","Bag 8 x 10 2 mil ZIP -(PMI120-","20.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-05-057","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","E09603","Blank label 4x3","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-05-057","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","WIP221-105","PCR-05-C","10000.0000","EA","95.0000","01/01/2016","12/31/2099"
"321-05-05TR","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","570001","BX  27 x 9 x 13 - (PMI111-10)","1.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-05-05TR","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","570045","PCB WHITE (PMI110-05) 8 7/8 x","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-05-05TR","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","570056","Bag 8 x 10 2 mil ZIP -(PMI120-","20.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-05-05TR","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","570121","Treff Unit Label","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-05-05TR","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","570122","Treff Case Label","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-05-05TR","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-05-05TR","0.5ml Clear Flat Cap Thin Wall","1","10000","EA","WIP221-105","PCR-05-C","10000.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-09-052","0.2ml Thin Wall Clear PCR Stri","1","800","EA","570004","LOT # Label for Axygen (PMI010","20.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-09-052","0.2ml Thin Wall Clear PCR Stri","1","800","EA","570013","BAG 8 x 8  4 MIL ZIP (PMI120-2","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-09-052","0.2ml Thin Wall Clear PCR Stri","1","800","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-09-052","0.2ml Thin Wall Clear PCR Stri","1","800","EA","PMI110-08","CB 5 3/8 x 3 1/2 x 4 7/8","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-09-052","0.2ml Thin Wall Clear PCR Stri","1","800","EA","PMI113-534","BOX 18 x 10 x 6. TW-534","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-09-052","0.2ml Thin Wall Clear PCR Stri","1","800","EA","PMI120-25","BAG 6x 8 2 MIL ZIP","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-09-052","0.2ml Thin Wall Clear PCR Stri","1","800","EA","WIP221-561","PCR-0212-C","800.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-09-052","0.2ml Thin Wall Clear PCR Stri","1","800","EA","WIP221-571","PCR-12FCP-C","800.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-052","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","570004","LOT # Label for Axygen (PMI010","10.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-10-052","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","570013","BAG 8 x 8  4 MIL ZIP (PMI120-2","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-052","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","570019","BOX 20 x 12 x 8. TW-558  (PMI1","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-052","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","570085","CB 8 x 6 x 4 (PMI110-15)","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-052","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-052","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","WIP221-405","PCR-0208-C WIP","1250.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-05T","0.2ml Clear Thin Wall PCR Stri","1","1250","EA","570019","BOX 20 x 12 x 8. TW-558  (PMI1","1.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-10-05T","0.2ml Clear Thin Wall PCR Stri","1","1250","EA","570085","CB 8 x 6 x 4 (PMI110-15)","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-05T","0.2ml Clear Thin Wall PCR Stri","1","1250","EA","570113","NJ300 Label Takara - customer","11.0000","EA","97.0300","01/01/1900","12/31/2099"
"321-10-05T","0.2ml Clear Thin Wall PCR Stri","1","1250","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/1900","12/31/2099"
"321-10-05T","0.2ml Clear Thin Wall PCR Stri","1","1250","EA","PMI120-50","BAG 8X9 5/8 3 MIL ZIP","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-05T","0.2ml Clear Thin Wall PCR Stri","1","1250","EA","PMI120-95","Can Liner 24x24 (1000 Per Case","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-05T","0.2ml Clear Thin Wall PCR Stri","1","1250","EA","WIP221-405","PCR-0208-C WIP","1250.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-062","0.2ml Thin Wall Clear PCR Stri","1","1250","EA","570004","LOT # Label for Axygen (PMI010","20.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-10-062","0.2ml Thin Wall Clear PCR Stri","1","1250","EA","570013","BAG 8 x 8  4 MIL ZIP (PMI120-2","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-062","0.2ml Thin Wall Clear PCR Stri","1","1250","EA","570019","BOX 20 x 12 x 8. TW-558  (PMI1","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-062","0.2ml Thin Wall Clear PCR Stri","1","1250","EA","570085","CB 8 x 6 x 4 (PMI110-15)","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-062","0.2ml Thin Wall Clear PCR Stri","1","1250","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-062","0.2ml Thin Wall Clear PCR Stri","1","1250","EA","PMI120-25","BAG 6x 8 2 MIL ZIP","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-062","0.2ml Thin Wall Clear PCR Stri","1","1250","EA","WIP221-405","PCR-0208-C WIP","1250.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-062","0.2ml Thin Wall Clear PCR Stri","1","1250","EA","WIP221-505","PCR-02-CP-C WIP","1250.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-102","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","570004","LOT # Label for Axygen (PMI010","10.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-10-102","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","570019","BOX 20 x 12 x 8. TW-558  (PMI1","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-102","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","570085","CB 8 x 6 x 4 (PMI110-15)","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-102","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-102","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","PMI120-40","BAG 5 x 7 2 MIL ZIP","60.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-102","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","WIP221-415","PCR-0208-B","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-102","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","WIP221-420","PCR-0208-G","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-102","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","WIP221-425","PCR-0208-V","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-102","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","WIP221-430","PCR-0208-O","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-102","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","WIP221-435","PCR-0208-R","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-102","0.2ml Thin Wall Tubes 8 Per St","1","1250","EA","WIP221-440","PCR-0208-Y","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-10-30G","0.2ml Red Thin Wall PCR Strip","1","1250","EA","570013","BAG 8 x 8  4 MIL ZIP (PMI120-2","10.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-10-30G","0.2ml Red Thin Wall PCR Strip","1","1250","EA","570019","BOX 20 x 12 x 8. TW-558  (PMI1","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-10-30G","0.2ml Red Thin Wall PCR Strip","1","1250","EA","570085","CB 8 x 6 x 4 (PMI110-15)","10.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-10-30G","0.2ml Red Thin Wall PCR Strip","1","1250","EA","E09603","Blank label 4x3","2.0000","EA","99.0000","01/01/2016","12/31/2099"
"321-10-30G","0.2ml Red Thin Wall PCR Strip","1","1250","EA","WIP221-435","PCR-0208-R","1250.0000","EA","95.0000","01/01/2016","12/31/2099"
"321-11-052","0.2ml Thin Wall Tube Caps 8 Pe","1","1250","EA","570004","LOT # Label for Axygen (PMI010","10.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-11-052","0.2ml Thin Wall Tube Caps 8 Pe","1","1250","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-052","0.2ml Thin Wall Tube Caps 8 Pe","1","1250","EA","PMI111-70","BX 278*237*152+/-5mm","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-052","0.2ml Thin Wall Tube Caps 8 Pe","1","1250","EA","PMI120-25","BAG 6x 8 2 MIL ZIP","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-052","0.2ml Thin Wall Tube Caps 8 Pe","1","1250","EA","WIP221-505","PCR-02-CP-C WIP","1250.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-05T","0.2ml Clear Strip Caps for PCR","1","1250","EA","570119","NJ301 Label Takara - customer","11.0000","EA","97.0000","01/01/1900","12/31/2099"
"321-11-05T","0.2ml Clear Strip Caps for PCR","1","1250","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/1900","12/31/2099"
"321-11-05T","0.2ml Clear Strip Caps for PCR","1","1250","EA","PMI111-70","BX 278*237*152+/-5mm","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-05T","0.2ml Clear Strip Caps for PCR","1","1250","EA","PMI120-80","BAG 6 x 8  4 MIL ZIP","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-05T","0.2ml Clear Strip Caps for PCR","1","1250","EA","PMI120-95","Can Liner 24x24 (1000 Per Case","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-05T","0.2ml Clear Strip Caps for PCR","1","1250","EA","WIP221-505","PCR-02-CP-C WIP","1250.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-072","0.2ml clear Strip Caps for Rea","1","1250","EA","570004","LOT # Label for Axygen (PMI010","10.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-11-072","0.2ml clear Strip Caps for Rea","1","1250","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-072","0.2ml clear Strip Caps for Rea","1","1250","EA","PMI111-70","BX 278*237*152+/-5mm","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-072","0.2ml clear Strip Caps for Rea","1","1250","EA","PMI120-25","BAG 6x 8 2 MIL ZIP","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-072","0.2ml clear Strip Caps for Rea","1","1250","EA","WIP221-560","PCR-2CP-RT-C","1250.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-07T","0.2ml Clear Strip Caps for Rea","1","1250","EA","570120","NJ302 Label Takara - customer","11.0000","EA","97.0000","01/01/1900","12/31/2099"
"321-11-07T","0.2ml Clear Strip Caps for Rea","1","1250","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/1900","12/31/2099"
"321-11-07T","0.2ml Clear Strip Caps for Rea","1","1250","EA","PMI111-70","BX 278*237*152+/-5mm","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-07T","0.2ml Clear Strip Caps for Rea","1","1250","EA","PMI120-80","BAG 6 x 8  4 MIL ZIP","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-07T","0.2ml Clear Strip Caps for Rea","1","1250","EA","PMI120-95","Can Liner 24x24 (1000 Per Case","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-07T","0.2ml Clear Strip Caps for Rea","1","1250","EA","WIP221-560","PCR-2CP-RT-C","1250.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-102","0.2ml Strip Caps for PCR-0208","1","1250","EA","570004","LOT # Label for Axygen (PMI010","10.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-11-102","0.2ml Strip Caps for PCR-0208","1","1250","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-102","0.2ml Strip Caps for PCR-0208","1","1250","EA","PMI111-70","BX 278*237*152+/-5mm","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-102","0.2ml Strip Caps for PCR-0208","1","1250","EA","PMI120-25","BAG 6x 8 2 MIL ZIP","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-102","0.2ml Strip Caps for PCR-0208","1","1250","EA","PMI120-35","BAG 4 x 6 4 MIL ZIP","60.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-102","0.2ml Strip Caps for PCR-0208","1","1250","EA","WIP221-515","PCR-02-CP-B","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-102","0.2ml Strip Caps for PCR-0208","1","1250","EA","WIP221-520","PCR-02-CP-G","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-102","0.2ml Strip Caps for PCR-0208","1","1250","EA","WIP221-525","PCR-02-CP-V","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-102","0.2ml Strip Caps for PCR-0208","1","1250","EA","WIP221-530","PCR-02-CP-O","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-102","0.2ml Strip Caps for PCR-0208","1","1250","EA","WIP221-535","PCR-02-CP-R","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-11-102","0.2ml Strip Caps for PCR-0208","1","1250","EA","WIP221-540","PCR-02-CP-Y","210.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-15-052","0.1ml PCR Strip Tubes and Caps","1","2500","EA","570004","LOT # Label for Axygen (PMI010","20.0000","EA","97.0000","01/01/2016","12/31/2099"
"321-15-052","0.1ml PCR Strip Tubes and Caps","1","2500","EA","570110","Autoclaving  Instruction Sheet","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-15-052","0.1ml PCR Strip Tubes and Caps","1","2500","EA","E09603","Blank label 4x3","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-15-052","0.1ml PCR Strip Tubes and Caps","1","2500","EA","PMI110-08","CB 5 3/8 x 3 1/2 x 4 7/8","10.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-15-052","0.1ml PCR Strip Tubes and Caps","1","2500","EA","PMI113-534","BOX 18 x 10 x 6. TW-534","1.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-15-052","0.1ml PCR Strip Tubes and Caps","1","2500","EA","PMI120-80","BAG 6 x 8  4 MIL ZIP","20.0000","EA","97.0300","01/01/2016","12/31/2099"
"321-15-052","0.1ml PCR Strip Tubes and Caps","1","2500","EA","WIP221-572","PCR-0104-TUBE","2500.0000","EA","97.0300","01/01/2016","12/31/2099"
